Report Date,14-Day Period,FIPS,Locality,PCR Testing Encounters,Positive PCR Testing Encounters,PCR Percent Positivity
2020-10-19,"September 19, 2020 to October 2, 2020",51720,Norton,148,11,0.0743
2020-10-19,"September 19, 2020 to October 2, 2020",51730,Petersburg,2092,123,0.0588
2020-10-19,"September 19, 2020 to October 2, 2020",51735,Poquoson,157,4,0.0255
2020-10-19,"September 19, 2020 to October 2, 2020",51740,Portsmouth,2366,120,0.0507
2020-10-19,"September 19, 2020 to October 2, 2020",51750,Radford,444,18,0.0405
2020-10-19,"September 19, 2020 to October 2, 2020",51760,Richmond City,6996,219,0.0313
2020-10-19,"September 19, 2020 to October 2, 2020",51770,Roanoke City,12323,660,0.0536
2020-10-19,"September 19, 2020 to October 2, 2020",51775,Salem,1591,81,0.0509
2020-10-19,"September 19, 2020 to October 2, 2020",51790,Staunton,1518,42,0.0277
2020-10-19,"September 19, 2020 to October 2, 2020",51800,Suffolk,2779,231,0.0831
2020-10-19,"September 19, 2020 to October 2, 2020",51810,Virginia Beach,9269,396,0.0427
2020-10-19,"September 19, 2020 to October 2, 2020",51820,Waynesboro,583,28,0.048
2020-10-19,"September 19, 2020 to October 2, 2020",51830,Williamsburg,17,0,0
2020-10-19,"September 19, 2020 to October 2, 2020",51840,Winchester,2142,131,0.0612
2020-10-19,"October 3, 2020 to October 16, 2020",51001,Accomack,547,11,0.0201
2020-10-19,"October 3, 2020 to October 16, 2020",51003,Albemarle,3827,117,0.0306
2020-10-19,"October 3, 2020 to October 16, 2020",51005,Alleghany,314,13,0.0414
2020-10-19,"October 3, 2020 to October 16, 2020",51007,Amelia,289,13,0.045
2020-10-19,"October 3, 2020 to October 16, 2020",51009,Amherst,1096,86,0.0785
2020-10-19,"October 3, 2020 to October 16, 2020",51011,Appomattox,521,29,0.0557
2020-10-19,"October 3, 2020 to October 16, 2020",51013,Arlington,7107,244,0.0343
2020-10-19,"October 3, 2020 to October 16, 2020",51015,Augusta,2377,59,0.0248
2020-10-19,"October 3, 2020 to October 16, 2020",51017,Bath,104,4,0.0385
2020-10-19,"October 3, 2020 to October 16, 2020",51019,Bedford,2152,166,0.0771
2020-10-19,"October 3, 2020 to October 16, 2020",51021,Bland,133,1,0.0075
2020-10-19,"October 3, 2020 to October 16, 2020",51023,Botetourt,797,42,0.0527
2020-10-19,"October 3, 2020 to October 16, 2020",51025,Brunswick,698,38,0.0544
2020-10-19,"October 3, 2020 to October 16, 2020",51027,Buchanan,125,1,0.008
2020-10-19,"October 3, 2020 to October 16, 2020",51029,Buckingham,332,18,0.0542
2020-10-19,"October 3, 2020 to October 16, 2020",51031,Campbell,1195,81,0.0678
2020-10-19,"October 3, 2020 to October 16, 2020",51033,Caroline,570,22,0.0386
2020-10-19,"October 3, 2020 to October 16, 2020",51035,Carroll,371,34,0.0916
2020-10-19,"October 3, 2020 to October 16, 2020",51036,Charles City,105,7,0.0667
2020-10-19,"October 3, 2020 to October 16, 2020",51037,Charlotte,570,55,0.0965
2020-10-19,"October 3, 2020 to October 16, 2020",51041,Chesterfield,9160,454,0.0496
2020-10-19,"October 3, 2020 to October 16, 2020",51043,Clarke,279,11,0.0394
2020-10-19,"October 3, 2020 to October 16, 2020",51045,Craig,84,21,0.25
2020-10-19,"October 3, 2020 to October 16, 2020",51047,Culpeper,903,50,0.0554
2020-10-19,"October 3, 2020 to October 16, 2020",51049,Cumberland,169,5,0.0296
2020-10-19,"October 3, 2020 to October 16, 2020",51051,Dickenson,153,7,0.0458
2020-10-19,"October 3, 2020 to October 16, 2020",51053,Dinwiddie,357,19,0.0532
2020-10-19,"October 3, 2020 to October 16, 2020",51057,Essex,323,3,0.0093
2020-10-19,"October 3, 2020 to October 16, 2020",51059,Fairfax,28638,1002,0.035
2020-10-19,"October 3, 2020 to October 16, 2020",51061,Fauquier,1088,31,0.0285
2020-10-19,"October 3, 2020 to October 16, 2020",51063,Floyd,289,9,0.0311
2020-10-19,"October 3, 2020 to October 16, 2020",51065,Fluvanna,621,26,0.0419
2020-10-19,"October 3, 2020 to October 16, 2020",51067,Franklin County,1002,128,0.1277
2020-10-19,"October 3, 2020 to October 16, 2020",51069,Frederick,1405,42,0.0299
2020-10-19,"October 3, 2020 to October 16, 2020",51071,Giles,338,16,0.0473
2020-10-19,"October 3, 2020 to October 16, 2020",51073,Gloucester,717,52,0.0725
2020-10-19,"October 3, 2020 to October 16, 2020",51075,Goochland,922,19,0.0206
2020-10-19,"October 3, 2020 to October 16, 2020",51077,Grayson,223,31,0.139
2020-10-19,"October 3, 2020 to October 16, 2020",51079,Greene,665,44,0.0662
2020-10-19,"October 3, 2020 to October 16, 2020",51081,Greensville,439,28,0.0638
2020-10-19,"October 3, 2020 to October 16, 2020",51083,Halifax,1242,32,0.0258
2020-10-19,"October 3, 2020 to October 16, 2020",51085,Hanover,2749,116,0.0422
2020-10-19,"October 3, 2020 to October 16, 2020",51087,Henrico,10452,395,0.0378
2020-10-19,"October 3, 2020 to October 16, 2020",51089,Henry,1539,154,0.1001
2020-10-19,"October 3, 2020 to October 16, 2020",51091,Highland,38,1,0.0263
2020-10-19,"October 3, 2020 to October 16, 2020",51093,Isle of Wight,950,32,0.0337
2020-10-19,"October 3, 2020 to October 16, 2020",51095,James City,1825,47,0.0258
2020-10-19,"October 3, 2020 to October 16, 2020",51097,King and Queen,121,2,0.0165
2020-10-19,"October 3, 2020 to October 16, 2020",51099,King George,319,24,0.0752
2020-10-19,"October 3, 2020 to October 16, 2020",51101,King William,328,19,0.0579
2020-10-19,"October 3, 2020 to October 16, 2020",51103,Lancaster,690,11,0.0159
2020-10-19,"October 3, 2020 to October 16, 2020",51105,Lee,487,47,0.0965
2020-10-19,"October 3, 2020 to October 16, 2020",51107,Loudoun,8854,481,0.0543
2020-10-19,"October 3, 2020 to October 16, 2020",51109,Louisa,958,42,0.0438
2020-10-19,"October 3, 2020 to October 16, 2020",51111,Lunenburg,329,14,0.0426
2020-10-19,"October 3, 2020 to October 16, 2020",51113,Madison,203,6,0.0296
2020-10-19,"October 3, 2020 to October 16, 2020",51115,Mathews,429,25,0.0583
2020-10-19,"October 3, 2020 to October 16, 2020",51117,Mecklenburg,1415,57,0.0403
2020-10-19,"October 3, 2020 to October 16, 2020",51119,Middlesex,307,10,0.0326
2020-10-19,"October 3, 2020 to October 16, 2020",51121,Montgomery,6749,307,0.0455
2020-10-19,"October 3, 2020 to October 16, 2020",51125,Nelson,408,19,0.0466
2020-10-19,"October 3, 2020 to October 16, 2020",51127,New Kent,527,32,0.0607
2020-10-19,"October 3, 2020 to October 16, 2020",51131,Northampton,174,3,0.0172
2020-10-19,"October 3, 2020 to October 16, 2020",51133,Northumberland,497,27,0.0543
2020-10-19,"October 3, 2020 to October 16, 2020",51135,Nottoway,933,40,0.0429
2020-10-19,"October 3, 2020 to October 16, 2020",51137,Orange,734,21,0.0286
2020-10-19,"October 3, 2020 to October 16, 2020",51139,Page,435,32,0.0736
2020-10-19,"October 3, 2020 to October 16, 2020",51141,Patrick,331,19,0.0574
2020-10-19,"October 3, 2020 to October 16, 2020",51143,Pittsylvania,1230,74,0.0602
2020-10-19,"October 3, 2020 to October 16, 2020",51145,Powhatan,1705,35,0.0205
2020-10-19,"October 3, 2020 to October 16, 2020",51147,Prince Edward,983,70,0.0712
2020-10-19,"October 3, 2020 to October 16, 2020",51149,Prince George,612,35,0.0572
2020-10-19,"October 3, 2020 to October 16, 2020",51153,Prince William,9845,541,0.055
2020-10-19,"October 3, 2020 to October 16, 2020",51155,Pulaski,658,20,0.0304
2020-10-19,"October 3, 2020 to October 16, 2020",51157,Rappahannock,81,2,0.0247
2020-10-19,"October 3, 2020 to October 16, 2020",51159,Richmond County,1112,12,0.0108
2020-10-19,"October 3, 2020 to October 16, 2020",51161,Roanoke County,2079,196,0.0943
2020-10-19,"October 3, 2020 to October 16, 2020",51163,Rockbridge,1264,35,0.0277
2020-10-19,"October 3, 2020 to October 16, 2020",51165,Rockingham,2121,156,0.0736
2020-10-19,"October 3, 2020 to October 16, 2020",51167,Russell,336,29,0.0863
2020-10-19,"October 3, 2020 to October 16, 2020",51169,Scott,491,71,0.1446
2020-10-19,"October 3, 2020 to October 16, 2020",51171,Shenandoah,1837,64,0.0348
2020-10-19,"October 3, 2020 to October 16, 2020",51173,Smyth,1328,30,0.0226
2020-10-19,"October 3, 2020 to October 16, 2020",51175,Southampton,449,96,0.2138
2020-10-19,"October 3, 2020 to October 16, 2020",51177,Spotsylvania,1714,80,0.0467
2020-10-19,"October 3, 2020 to October 16, 2020",51179,Stafford,2439,122,0.05
2020-10-19,"October 3, 2020 to October 16, 2020",51181,Surry,132,8,0.0606
2020-10-19,"October 3, 2020 to October 16, 2020",51183,Sussex,790,10,0.0127
2020-10-19,"October 3, 2020 to October 16, 2020",51185,Tazewell,544,15,0.0276
2020-10-19,"October 3, 2020 to October 16, 2020",51187,Warren,1432,52,0.0363
2020-10-19,"October 3, 2020 to October 16, 2020",51191,Washington,1154,117,0.1014
2020-10-19,"October 3, 2020 to October 16, 2020",51193,Westmoreland,413,19,0.046
2020-10-19,"October 3, 2020 to October 16, 2020",51195,Wise,731,48,0.0657
2020-10-19,"October 3, 2020 to October 16, 2020",51197,Wythe,366,25,0.0683
2020-10-19,"October 3, 2020 to October 16, 2020",51199,York,894,31,0.0347
2020-10-19,"October 3, 2020 to October 16, 2020",51510,Alexandria,4708,181,0.0384
2020-10-19,"October 3, 2020 to October 16, 2020",51520,Bristol,376,31,0.0824
2020-10-19,"October 3, 2020 to October 16, 2020",51530,Buena Vista City,223,10,0.0448
2020-10-19,"October 3, 2020 to October 16, 2020",51540,Charlottesville,2977,61,0.0205
2020-10-19,"October 3, 2020 to October 16, 2020",51550,Chesapeake,4713,291,0.0617
2020-10-19,"October 3, 2020 to October 16, 2020",51570,Colonial Heights,562,29,0.0516
2020-10-19,"October 3, 2020 to October 16, 2020",51580,Covington,314,13,0.0414
2020-10-19,"October 3, 2020 to October 16, 2020",51590,Danville,2118,184,0.0869
2020-10-19,"October 3, 2020 to October 16, 2020",51595,Emporia,439,28,0.0638
2020-10-19,"October 3, 2020 to October 16, 2020",51600,Fairfax City,3,0,0
2020-10-19,"October 3, 2020 to October 16, 2020",51610,Falls Church,435,14,0.0322
2020-10-19,"October 3, 2020 to October 16, 2020",51620,Franklin City,327,25,0.0765
2020-10-19,"October 3, 2020 to October 16, 2020",51630,Fredericksburg,534,13,0.0243
2020-10-19,"October 3, 2020 to October 16, 2020",51640,Galax,223,25,0.1121
2020-10-19,"October 3, 2020 to October 16, 2020",51650,Hampton,2183,118,0.0541
2020-10-19,"October 3, 2020 to October 16, 2020",51660,Harrisonburg,1583,107,0.0676
2020-10-19,"October 3, 2020 to October 16, 2020",51670,Hopewell,1202,138,0.1148
2020-10-19,"October 3, 2020 to October 16, 2020",51678,Lexington,1264,35,0.0277
2020-10-19,"October 3, 2020 to October 16, 2020",51680,Lynchburg,4446,270,0.0607
2020-10-19,"October 3, 2020 to October 16, 2020",51683,Manassas City,848,70,0.0825
2020-10-19,"October 3, 2020 to October 16, 2020",51685,Manassas Park,848,70,0.0825
2020-10-19,"October 3, 2020 to October 16, 2020",51690,Martinsville,20,3,0.15
2020-10-19,"October 3, 2020 to October 16, 2020",51700,Newport News,4545,166,0.0365
2020-10-19,"October 3, 2020 to October 16, 2020",51710,Norfolk,5908,239,0.0405
2020-10-19,"October 3, 2020 to October 16, 2020",51720,Norton,233,8,0.0343
2020-10-19,"October 3, 2020 to October 16, 2020",51730,Petersburg,1903,112,0.0589
2020-10-19,"October 3, 2020 to October 16, 2020",51735,Poquoson,192,7,0.0365
2020-10-19,"October 3, 2020 to October 16, 2020",51740,Portsmouth,2035,97,0.0477
2020-10-19,"October 3, 2020 to October 16, 2020",51750,Radford,535,48,0.0897
2020-10-19,"October 3, 2020 to October 16, 2020",51760,Richmond City,7970,283,0.0355
2020-10-19,"October 3, 2020 to October 16, 2020",51770,Roanoke City,13171,903,0.0686
2020-10-19,"October 3, 2020 to October 16, 2020",51775,Salem,2590,182,0.0703
2020-10-19,"October 3, 2020 to October 16, 2020",51790,Staunton,2121,51,0.024
2020-10-19,"October 3, 2020 to October 16, 2020",51800,Suffolk,1925,88,0.0457
2020-10-19,"October 3, 2020 to October 16, 2020",51810,Virginia Beach,9081,314,0.0346
2020-10-19,"October 3, 2020 to October 16, 2020",51820,Waynesboro,1169,61,0.0522
2020-10-19,"October 3, 2020 to October 16, 2020",51830,Williamsburg,7,0,0
2020-10-19,"October 3, 2020 to October 16, 2020",51840,Winchester,2404,150,0.0624
2020-10-26,"September 26, 2020 to October 9, 2020",51001,Accomack,559,10,0.0179
2020-10-26,"September 26, 2020 to October 9, 2020",51003,Albemarle,4073,186,0.0457
2020-10-26,"September 26, 2020 to October 9, 2020",51005,Alleghany,305,13,0.0426
2020-10-26,"September 26, 2020 to October 9, 2020",51007,Amelia,266,7,0.0263
2020-10-26,"September 26, 2020 to October 9, 2020",51009,Amherst,800,66,0.0825
2020-10-26,"September 26, 2020 to October 9, 2020",51011,Appomattox,458,24,0.0524
2020-10-26,"September 26, 2020 to October 9, 2020",51013,Arlington,6724,222,0.033
2020-10-26,"September 26, 2020 to October 9, 2020",51015,Augusta,2239,45,0.0201
2020-10-26,"September 26, 2020 to October 9, 2020",51017,Bath,95,3,0.0316
2020-10-26,"September 26, 2020 to October 9, 2020",51019,Bedford,1876,143,0.0762
2020-10-26,"September 26, 2020 to October 9, 2020",51021,Bland,132,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51023,Botetourt,695,31,0.0446
2020-10-26,"September 26, 2020 to October 9, 2020",51025,Brunswick,624,39,0.0625
2020-10-26,"September 26, 2020 to October 9, 2020",51027,Buchanan,87,12,0.1379
2020-10-26,"September 26, 2020 to October 9, 2020",51029,Buckingham,332,23,0.0693
2020-10-26,"September 26, 2020 to October 9, 2020",51031,Campbell,990,64,0.0646
2020-10-26,"September 26, 2020 to October 9, 2020",51033,Caroline,547,22,0.0402
2020-10-26,"September 26, 2020 to October 9, 2020",51035,Carroll,408,16,0.0392
2020-10-26,"September 26, 2020 to October 9, 2020",51036,Charles City,91,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51037,Charlotte,561,71,0.1266
2020-10-26,"September 26, 2020 to October 9, 2020",51041,Chesterfield,9161,404,0.0441
2020-10-26,"September 26, 2020 to October 9, 2020",51043,Clarke,238,11,0.0462
2020-10-26,"September 26, 2020 to October 9, 2020",51045,Craig,75,9,0.12
2020-10-26,"September 26, 2020 to October 9, 2020",51047,Culpeper,832,42,0.0505
2020-10-26,"September 26, 2020 to October 9, 2020",51049,Cumberland,162,7,0.0432
2020-10-26,"September 26, 2020 to October 9, 2020",51051,Dickenson,117,3,0.0256
2020-10-26,"September 26, 2020 to October 9, 2020",51053,Dinwiddie,360,21,0.0583
2020-10-26,"September 26, 2020 to October 9, 2020",51057,Essex,344,4,0.0116
2020-10-26,"September 26, 2020 to October 9, 2020",51059,Fairfax,28796,1098,0.0381
2020-10-26,"September 26, 2020 to October 9, 2020",51061,Fauquier,1100,34,0.0309
2020-10-26,"September 26, 2020 to October 9, 2020",51063,Floyd,332,11,0.0331
2020-10-26,"September 26, 2020 to October 9, 2020",51065,Fluvanna,586,19,0.0324
2020-10-26,"September 26, 2020 to October 9, 2020",51067,Franklin County,844,100,0.1185
2020-10-26,"September 26, 2020 to October 9, 2020",51069,Frederick,1340,45,0.0336
2020-10-26,"September 26, 2020 to October 9, 2020",51071,Giles,311,14,0.045
2020-10-26,"September 26, 2020 to October 9, 2020",51073,Gloucester,679,43,0.0633
2020-10-26,"September 26, 2020 to October 9, 2020",51075,Goochland,804,21,0.0261
2020-10-26,"September 26, 2020 to October 9, 2020",51077,Grayson,256,17,0.0664
2020-10-26,"September 26, 2020 to October 9, 2020",51079,Greene,677,44,0.065
2020-10-26,"September 26, 2020 to October 9, 2020",51081,Greensville,406,38,0.0936
2020-10-26,"September 26, 2020 to October 9, 2020",51083,Halifax,1239,45,0.0363
2020-10-26,"September 26, 2020 to October 9, 2020",51085,Hanover,2641,137,0.0519
2020-10-26,"September 26, 2020 to October 9, 2020",51087,Henrico,11047,398,0.036
2020-10-26,"September 26, 2020 to October 9, 2020",51089,Henry,1535,145,0.0945
2020-10-26,"September 26, 2020 to October 9, 2020",51091,Highland,22,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51093,Isle of Wight,1212,53,0.0437
2020-10-26,"September 26, 2020 to October 9, 2020",51095,James City,1972,38,0.0193
2020-10-26,"September 26, 2020 to October 9, 2020",51097,King and Queen,133,6,0.0451
2020-10-26,"September 26, 2020 to October 9, 2020",51099,King George,369,25,0.0678
2020-10-26,"September 26, 2020 to October 9, 2020",51101,King William,334,15,0.0449
2020-10-26,"September 26, 2020 to October 9, 2020",51103,Lancaster,828,26,0.0314
2020-10-26,"September 26, 2020 to October 9, 2020",51105,Lee,356,24,0.0674
2020-10-26,"September 26, 2020 to October 9, 2020",51107,Loudoun,8489,464,0.0547
2020-10-26,"September 26, 2020 to October 9, 2020",51109,Louisa,832,46,0.0553
2020-10-26,"September 26, 2020 to October 9, 2020",51111,Lunenburg,249,8,0.0321
2020-10-26,"September 26, 2020 to October 9, 2020",51113,Madison,247,7,0.0283
2020-10-26,"September 26, 2020 to October 9, 2020",51115,Mathews,377,24,0.0637
2020-10-26,"September 26, 2020 to October 9, 2020",51117,Mecklenburg,1792,114,0.0636
2020-10-26,"September 26, 2020 to October 9, 2020",51119,Middlesex,286,14,0.049
2020-10-26,"September 26, 2020 to October 9, 2020",51121,Montgomery,6632,379,0.0571
2020-10-26,"September 26, 2020 to October 9, 2020",51125,Nelson,348,20,0.0575
2020-10-26,"September 26, 2020 to October 9, 2020",51127,New Kent,531,45,0.0847
2020-10-26,"September 26, 2020 to October 9, 2020",51131,Northampton,215,6,0.0279
2020-10-26,"September 26, 2020 to October 9, 2020",51133,Northumberland,495,37,0.0747
2020-10-26,"September 26, 2020 to October 9, 2020",51135,Nottoway,465,32,0.0688
2020-10-26,"September 26, 2020 to October 9, 2020",51137,Orange,806,26,0.0323
2020-10-26,"September 26, 2020 to October 9, 2020",51139,Page,439,32,0.0729
2020-10-26,"September 26, 2020 to October 9, 2020",51141,Patrick,260,16,0.0615
2020-10-26,"September 26, 2020 to October 9, 2020",51143,Pittsylvania,1058,96,0.0907
2020-10-26,"September 26, 2020 to October 9, 2020",51145,Powhatan,1727,27,0.0156
2020-10-26,"September 26, 2020 to October 9, 2020",51147,Prince Edward,746,57,0.0764
2020-10-26,"September 26, 2020 to October 9, 2020",51149,Prince George,665,109,0.1639
2020-10-26,"September 26, 2020 to October 9, 2020",51153,Prince William,9678,624,0.0645
2020-10-26,"September 26, 2020 to October 9, 2020",51155,Pulaski,637,12,0.0188
2020-10-26,"September 26, 2020 to October 9, 2020",51157,Rappahannock,81,2,0.0247
2020-10-26,"September 26, 2020 to October 9, 2020",51159,Richmond County,298,7,0.0235
2020-10-26,"September 26, 2020 to October 9, 2020",51161,Roanoke County,2012,165,0.082
2020-10-26,"September 26, 2020 to October 9, 2020",51163,Rockbridge,1053,25,0.0237
2020-10-26,"September 26, 2020 to October 9, 2020",51165,Rockingham,1964,176,0.0896
2020-10-26,"September 26, 2020 to October 9, 2020",51167,Russell,370,14,0.0378
2020-10-26,"September 26, 2020 to October 9, 2020",51169,Scott,403,37,0.0918
2020-10-26,"September 26, 2020 to October 9, 2020",51171,Shenandoah,1538,41,0.0267
2020-10-26,"September 26, 2020 to October 9, 2020",51173,Smyth,1113,47,0.0422
2020-10-26,"September 26, 2020 to October 9, 2020",51175,Southampton,447,45,0.1007
2020-10-26,"September 26, 2020 to October 9, 2020",51177,Spotsylvania,1784,85,0.0476
2020-10-26,"September 26, 2020 to October 9, 2020",51179,Stafford,2449,116,0.0474
2020-10-26,"September 26, 2020 to October 9, 2020",51181,Surry,138,15,0.1087
2020-10-26,"September 26, 2020 to October 9, 2020",51183,Sussex,188,9,0.0479
2020-10-26,"September 26, 2020 to October 9, 2020",51185,Tazewell,604,18,0.0298
2020-10-26,"September 26, 2020 to October 9, 2020",51187,Warren,1076,35,0.0325
2020-10-26,"September 26, 2020 to October 9, 2020",51191,Washington,879,96,0.1092
2020-10-26,"September 26, 2020 to October 9, 2020",51193,Westmoreland,522,13,0.0249
2020-10-26,"September 26, 2020 to October 9, 2020",51195,Wise,631,40,0.0634
2020-10-26,"September 26, 2020 to October 9, 2020",51197,Wythe,477,26,0.0545
2020-10-26,"September 26, 2020 to October 9, 2020",51199,York,890,24,0.027
2020-10-26,"September 26, 2020 to October 9, 2020",51510,Alexandria,4561,183,0.0401
2020-10-26,"September 26, 2020 to October 9, 2020",51520,Bristol,312,20,0.0641
2020-10-26,"September 26, 2020 to October 9, 2020",51530,Buena Vista City,181,8,0.0442
2020-10-26,"September 26, 2020 to October 9, 2020",51540,Charlottesville,3598,115,0.032
2020-10-26,"September 26, 2020 to October 9, 2020",51550,Chesapeake,4583,288,0.0628
2020-10-26,"September 26, 2020 to October 9, 2020",51570,Colonial Heights,578,30,0.0519
2020-10-26,"September 26, 2020 to October 9, 2020",51580,Covington,305,13,0.0426
2020-10-26,"September 26, 2020 to October 9, 2020",51590,Danville,2251,204,0.0906
2020-10-26,"September 26, 2020 to October 9, 2020",51595,Emporia,406,38,0.0936
2020-10-26,"September 26, 2020 to October 9, 2020",51600,Fairfax City,6,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51610,Falls Church,430,13,0.0302
2020-10-26,"September 26, 2020 to October 9, 2020",51620,Franklin City,407,30,0.0737
2020-10-26,"September 26, 2020 to October 9, 2020",51630,Fredericksburg,564,18,0.0319
2020-10-26,"September 26, 2020 to October 9, 2020",51640,Galax,207,16,0.0773
2020-10-26,"September 26, 2020 to October 9, 2020",51650,Hampton,2261,115,0.0509
2020-10-26,"September 26, 2020 to October 9, 2020",51660,Harrisonburg,1540,97,0.063
2020-10-26,"September 26, 2020 to October 9, 2020",51670,Hopewell,1216,116,0.0954
2020-10-26,"September 26, 2020 to October 9, 2020",51678,Lexington,1053,25,0.0237
2020-10-26,"September 26, 2020 to October 9, 2020",51680,Lynchburg,3558,262,0.0736
2020-10-26,"September 26, 2020 to October 9, 2020",51683,Manassas City,986,102,0.1034
2020-10-26,"September 26, 2020 to October 9, 2020",51685,Manassas Park,986,102,0.1034
2020-10-26,"September 26, 2020 to October 9, 2020",51690,Martinsville,20,2,0.1
2020-10-26,"September 26, 2020 to October 9, 2020",51700,Newport News,4941,155,0.0314
2020-10-26,"September 26, 2020 to October 9, 2020",51710,Norfolk,5807,258,0.0444
2020-10-26,"September 26, 2020 to October 9, 2020",51720,Norton,188,13,0.0691
2020-10-26,"September 26, 2020 to October 9, 2020",51730,Petersburg,1940,115,0.0593
2020-10-26,"September 26, 2020 to October 9, 2020",51735,Poquoson,149,7,0.047
2020-10-26,"September 26, 2020 to October 9, 2020",51740,Portsmouth,2116,118,0.0558
2020-10-26,"September 26, 2020 to October 9, 2020",51750,Radford,428,18,0.0421
2020-10-26,"September 26, 2020 to October 9, 2020",51760,Richmond City,7938,260,0.0328
2020-10-26,"September 26, 2020 to October 9, 2020",51770,Roanoke City,12515,758,0.0606
2020-10-26,"September 26, 2020 to October 9, 2020",51775,Salem,2337,148,0.0633
2020-10-26,"September 26, 2020 to October 9, 2020",51790,Staunton,2029,49,0.0241
2020-10-26,"September 26, 2020 to October 9, 2020",51800,Suffolk,2722,203,0.0746
2020-10-26,"September 26, 2020 to October 9, 2020",51810,Virginia Beach,9115,353,0.0387
2020-10-26,"September 26, 2020 to October 9, 2020",51820,Waynesboro,1054,63,0.0598
2020-10-26,"September 26, 2020 to October 9, 2020",51830,Williamsburg,10,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51840,Winchester,2354,155,0.0658
2020-10-26,"October 10, 2020 to October 23, 2020",51001,Accomack,564,15,0.0266
2020-10-26,"October 10, 2020 to October 23, 2020",51003,Albemarle,6673,129,0.0193
2020-10-26,"October 10, 2020 to October 23, 2020",51005,Alleghany,328,23,0.0701
2020-10-26,"October 10, 2020 to October 23, 2020",51007,Amelia,272,18,0.0662
2020-10-26,"October 10, 2020 to October 23, 2020",51009,Amherst,1174,107,0.0911
2020-10-26,"October 10, 2020 to October 23, 2020",51011,Appomattox,546,43,0.0788
2020-10-26,"October 10, 2020 to October 23, 2020",51013,Arlington,7491,263,0.0351
2020-10-26,"October 10, 2020 to October 23, 2020",51015,Augusta,856,53,0.0619
2020-10-26,"October 10, 2020 to October 23, 2020",51017,Bath,77,4,0.0519
2020-10-26,"October 10, 2020 to October 23, 2020",51019,Bedford,2292,196,0.0855
2020-10-26,"October 10, 2020 to October 23, 2020",51021,Bland,153,5,0.0327
2020-10-26,"October 10, 2020 to October 23, 2020",51023,Botetourt,772,62,0.0803
2020-10-26,"October 10, 2020 to October 23, 2020",51025,Brunswick,692,24,0.0347
2020-10-26,"October 10, 2020 to October 23, 2020",51027,Buchanan,112,2,0.0179
2020-10-26,"October 10, 2020 to October 23, 2020",51029,Buckingham,407,11,0.027
2020-10-26,"October 10, 2020 to October 23, 2020",51031,Campbell,1336,101,0.0756
2020-10-26,"October 10, 2020 to October 23, 2020",51033,Caroline,517,33,0.0638
2020-10-26,"October 10, 2020 to October 23, 2020",51035,Carroll,389,59,0.1517
2020-10-26,"October 10, 2020 to October 23, 2020",51036,Charles City,113,10,0.0885
2020-10-26,"October 10, 2020 to October 23, 2020",51037,Charlotte,427,39,0.0913
2020-10-26,"October 10, 2020 to October 23, 2020",51041,Chesterfield,9007,539,0.0598
2020-10-26,"October 10, 2020 to October 23, 2020",51043,Clarke,287,5,0.0174
2020-10-26,"October 10, 2020 to October 23, 2020",51045,Craig,123,19,0.1545
2020-10-26,"October 10, 2020 to October 23, 2020",51047,Culpeper,1027,86,0.0837
2020-10-26,"October 10, 2020 to October 23, 2020",51049,Cumberland,131,5,0.0382
2020-10-26,"October 10, 2020 to October 23, 2020",51051,Dickenson,200,9,0.045
2020-10-26,"October 10, 2020 to October 23, 2020",51053,Dinwiddie,312,26,0.0833
2020-10-26,"October 10, 2020 to October 23, 2020",51057,Essex,294,10,0.034
2020-10-26,"October 10, 2020 to October 23, 2020",51059,Fairfax,28808,1138,0.0395
2020-10-26,"October 10, 2020 to October 23, 2020",51061,Fauquier,1169,40,0.0342
2020-10-26,"October 10, 2020 to October 23, 2020",51063,Floyd,254,11,0.0433
2020-10-26,"October 10, 2020 to October 23, 2020",51065,Fluvanna,671,30,0.0447
2020-10-26,"October 10, 2020 to October 23, 2020",51067,Franklin County,1157,177,0.153
2020-10-26,"October 10, 2020 to October 23, 2020",51069,Frederick,1440,34,0.0236
2020-10-26,"October 10, 2020 to October 23, 2020",51071,Giles,286,14,0.049
2020-10-26,"October 10, 2020 to October 23, 2020",51073,Gloucester,782,30,0.0384
2020-10-26,"October 10, 2020 to October 23, 2020",51075,Goochland,574,15,0.0261
2020-10-26,"October 10, 2020 to October 23, 2020",51077,Grayson,234,30,0.1282
2020-10-26,"October 10, 2020 to October 23, 2020",51079,Greene,590,47,0.0797
2020-10-26,"October 10, 2020 to October 23, 2020",51081,Greensville,537,25,0.0466
2020-10-26,"October 10, 2020 to October 23, 2020",51083,Halifax,1260,40,0.0317
2020-10-26,"October 10, 2020 to October 23, 2020",51085,Hanover,2531,133,0.0525
2020-10-26,"October 10, 2020 to October 23, 2020",51087,Henrico,9927,437,0.044
2020-10-26,"October 10, 2020 to October 23, 2020",51089,Henry,1599,151,0.0944
2020-10-26,"October 10, 2020 to October 23, 2020",51091,Highland,37,2,0.0541
2020-10-26,"October 10, 2020 to October 23, 2020",51093,Isle of Wight,826,40,0.0484
