Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3649,315,3316,18
"Cleveland, OH HCS",3139,264,2743,132
"Phoenix, AZ HCS",2662,240,2300,122
"San Antonio, TX HCS",2583,216,2265,102
"Orlando, FL HCS",2522,176,2298,48
"Minneapolis, MN HCS",2423,85,2201,137
"Atlanta, GA HCS",2403,195,2135,73
"Houston, TX HCS",2389,135,2169,85
"Columbia, SC HCS",2376,158,2107,111
"Gainesville, FL HCS",2233,158,1990,85
"Loma Linda, CA HCS",2224,287,1881,56
"Aurora, CO HCS",2216,111,2034,71
"Dallas, TX HCS",2097,156,1853,88
Middle Tennessee HCS,2094,197,1823,74
"Temple, TX HCS",2041,196,1794,51
"Milwaukee, WI HCS",2037,60,1917,60
"Tampa, FL HCS",1871,124,1666,81
"Bay Pines, FL HCS",1838,146,1634,58
"Long Beach, CA HCS",1837,339,1455,43
"Hines, IL HCS",1784,82,1643,59
Texas Valley Coastal Bend HCS,1716,47,1562,107
"Las Vegas, NV HCS",1709,148,1508,53
"St. Louis, MO HCS",1659,100,1508,51
"Kansas City, MO HCS",1648,127,1449,72
"Mountain Home, TN HCS",1644,151,1410,83
"Indianapolis, IN HCS",1617,138,1398,81
"Greater Los Angeles, CA HCS",1599,249,1297,53
"Salisbury, NC HCS",1576,113,1393,70
"Charleston, SC HCS",1542,75,1436,31
"Columbia, MO HCS",1511,94,1325,92
"Muskogee, OK HCS",1509,153,1259,97
"Chicago, IL HCS",1505,81,1364,60
N. California HCS,1505,156,1301,48
Nebraska-W Iowa HCS,1503,70,1352,81
"Miami, FL HCS",1459,43,1374,42
"New Orleans, LA HCS",1440,90,1269,81
"Little Rock, AR HCS",1438,156,1233,49
"Philadelphia, PA HCS",1422,71,1280,71
"San Diego, CA HCS",1407,200,1188,19
"Washington, DC HCS",1404,97,1226,81
New Jersey HCS,1384,32,1227,125
"Oklahoma City, OK HCS",1354,115,1146,93
New York Harbor HCS,1352,47,1182,123
"Birmingham, AL HCS",1323,125,1136,62
"Fayetteville, NC HCS",1316,129,1149,38
"Boston, MA HCS",1305,107,1095,103
"Durham, NC HCS",1267,116,1102,49
"Louisville, KY HCS",1228,136,1043,49
"Madison, WI HCS",1218,49,1112,57
Southern Arizona HCS,1192,141,972,79
Connecticut HCS,1191,75,1062,54
"Shreveport, LA HCS",1185,85,1033,67
"Boise, ID HCS",1157,53,1067,37
"Ann Arbor, MI HCS",1150,75,1030,45
"Iowa City, IA HCS",1140,45,1044,51
"Gulf Coast, MS HCS",1136,43,1051,42
"Bronx, NY HCS",1120,32,987,101
"Cincinnati, OH HCS",1111,107,978,26
"Salt Lake City, UT HCS",1109,76,988,45
"Fargo, ND HCS",1106,20,990,96
"Dayton, OH HCS",1102,75,993,34
"West Palm Beach, FL HCS",1096,80,970,46
"Lebanon, PA HCS",1084,95,926,63
"Pittsburgh, PA HCS",1010,93,874,43
"Asheville, NC HCS",1006,129,830,47
"Palo Alto, CA HCS",994,111,834,49
"Fayetteville, AR HCS",989,70,865,54
"Augusta, GA HCS",982,83,848,51
"Fresno, CA HCS",982,117,821,44
"St. Cloud, MN HCS",980,12,918,50
"El Paso, TX HCS",971,20,881,70
"Richmond, VA HCS",971,83,830,58
New Mexico HCS,964,66,843,55
Central Alabama HCS,954,83,851,20
"Amarillo, TX HCS",948,35,880,33
"Puget Sound, WA HCS",945,53,853,39
"Sioux Falls, SD HCS",932,23,848,61
"Baltimore, MD HCS",912,44,827,41
Central Iowa HCS,907,38,827,42
"Memphis, TN HCS",899,75,779,45
"Dublin, GA HCS",897,46,828,23
"Wichita, KS HCS",893,69,784,40
"San Juan, PR HCS",891,58,800,33
Eastern Kansas HCS,883,52,815,16
Montana HCS,871,35,810,26
Northern Indiana HCS,859,35,788,36
"Poplar Bluff, MO HCS",853,47,744,62
"Lexington, KY HCS",840,68,717,55
"Columbus, OH HCS",835,65,741,29
"Black Hills, SD HCS",831,20,778,33
"Jackson, MS HCS",799,32,718,49
"Hampton, VA HCS",783,96,673,14
"Alexandria, LA HCS",778,17,726,35
"Portland, OR HCS",768,56,682,30
"Reno, NV HCS",764,64,668,32
Western New York HCS,764,72,648,44
"Tomah, WI HCS",696,30,650,16
"Battle Creek, MI HCS",686,13,631,42
"Martinsburg, WV HCS",650,53,572,25
"Detroit, MI HCS",641,23,556,62
"Altoona, PA HCS",626,42,553,31
"Providence, RI HCS",623,39,540,44
"Salem, VA HCS",605,65,506,34
"Marion, IL HCS",589,37,520,32
"Danville, IL HCS",567,15,525,27
"Wilmington, DE HCS",554,34,498,22
"Wilkes-Barre, PA HCS",552,61,463,28
"Northport, NY HCS",544,37,456,51
"Bedford, MA HCS",539,14,487,38
"Iron Mountain, MI HCS",533,8,504,21
"Hudson Valley, NY HCS",528,27,475,26
Northern Arizona HCS,491,29,444,18
"Cheyenne, WY HCS",488,15,461,12
"Tuscaloosa, AL HCS",487,33,432,22
"Anchorage, AK HCS",472,11,457,4
"Saginaw, MI HCS",443,6,410,27
"San Francisco, CA HCS",417,33,367,17
"Erie, PA HCS",415,48,359,8
Central Western Massachusetts HCS,408,27,351,30
"Huntington, WV HCS",404,34,338,32
"Syracuse, NY HCS",375,44,317,14
"Finger Lakes, NY HCS",372,33,327,12
"Big Spring, TX HCS",371,0,350,21
"Chillicothe, OH HCS",342,39,298,5
"Butler, PA HCS",331,30,290,11
"Coatesville, PA HCS",307,14,275,18
"Manchester, NH HCS",305,30,259,16
"Grand Junction, CO HCS",286,23,250,13
"Albany, NY HCS",276,51,204,21
"Walla Walla, WA HCS",271,9,247,15
"Togus, ME HCS",257,12,233,12
"Sheridan, WY HCS",249,11,235,3
"Spokane, WA HCS",246,0,226,20
"Honolulu, HI HCS",228,8,209,11
"Clarksburg, WV HCS",202,38,158,6
"Roseburg, OR HCS",142,3,134,5
"Beckley, WV HCS",121,24,94,3
"White City, OR HCS",121,9,103,9
"White River Junction, VT HCS",82,3,74,5
"Manila, PI HCS",1,0,1,0
