"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-07-09,Southside,20-29,46,2,0
2020-07-09,Chesterfield,50-59,461,35,4
2020-07-09,"Rappahannock Rapidan",20-29,281,4,0
2020-07-09,"Cumberland Plateau",60-69,7,1,0
2020-07-09,Roanoke,70-79,16,3,1
2020-07-09,"Central Shenandoah",20-29,426,8,0
2020-07-09,Pittsylvania-Danville,80+,9,5,2
2020-07-09,"Virginia Beach",80+,94,32,21
2020-07-09,"Central Shenandoah",50-59,384,33,3
2020-07-09,Lenowisco,Missing,0,0,0
2020-07-09,Fairfax,30-39,2784,180,6
2020-07-09,Lenowisco,60-69,7,5,2
2020-07-09,Loudoun,30-39,754,27,0
2020-07-09,"West Piedmont",80+,17,8,1
2020-07-09,Roanoke,80+,43,3,9
2020-07-09,Fairfax,40-49,2692,255,9
2020-07-09,"Thomas Jefferson",80+,98,27,19
2020-07-09,Roanoke,20-29,126,3,0
2020-07-09,Henrico,60-69,294,50,33
2020-07-09,"Lord Fairfax",40-49,336,17,1
2020-07-09,"Western Tidewater",Missing,8,0,0
2020-07-09,Chickahominy,60-69,77,20,6
2020-07-09,"West Piedmont",0-9,17,1,0
2020-07-09,"Rappahannock Rapidan",70-79,44,13,7
2020-07-09,"Central Shenandoah",70-79,136,40,12
2020-07-09,Chesapeake,30-39,203,10,0
2020-07-09,Chickahominy,0-9,14,0,0
2020-07-09,"Prince William",0-9,352,10,0
2020-07-09,"Eastern Shore",50-59,275,19,5
2020-07-09,"Mount Rogers",50-59,106,6,1
2020-07-09,Loudoun,10-19,566,0,0
2020-07-09,Southside,80+,81,12,13
2020-07-09,"Central Virginia",80+,20,2,0
2020-07-09,Rappahannock,Missing,20,0,0
2020-07-09,"Rappahannock Rapidan",30-39,319,18,1
2020-07-09,"New River",50-59,33,4,0
2020-07-09,Richmond,80+,37,21,10
2020-07-09,"Mount Rogers",20-29,118,0,0
2020-07-09,"Eastern Shore",20-29,197,6,0
2020-07-09,Hampton,10-19,24,0,0
2020-07-09,Portsmouth,0-9,25,2,0
2020-07-09,Crater,70-79,150,37,18
2020-07-09,Chesterfield,40-49,586,20,3
2020-07-09,Alexandria,Missing,11,0,0
2020-07-09,Southside,30-39,60,3,0
2020-07-09,"Prince William",Missing,137,2,0
2020-07-09,Hampton,60-69,46,11,2
2020-07-09,Fairfax,20-29,2257,78,3
2020-07-09,"Thomas Jefferson",0-9,48,1,0
2020-07-09,Lenowisco,40-49,7,2,0
2020-07-09,"Central Virginia",10-19,60,1,0
2020-07-09,Lenowisco,70-79,8,4,1
2020-07-09,"Virginia Beach",0-9,36,0,0
2020-07-09,Lenowisco,50-59,17,5,0
2020-07-09,Chesapeake,70-79,73,29,3
2020-07-09,"Western Tidewater",80+,138,26,32
2020-07-09,"Thomas Jefferson",10-19,79,1,0
2020-07-09,Richmond,40-49,392,29,3
2020-07-09,"Lord Fairfax",50-59,349,27,2
2020-07-09,"Lord Fairfax",10-19,149,1,0
2020-07-09,"Rappahannock Rapidan",10-19,132,3,0
2020-07-09,Crater,50-59,287,32,3
2020-07-09,Arlington,Missing,11,1,0
2020-07-09,Roanoke,50-59,49,1,0
2020-07-09,Rappahannock,10-19,241,3,0
2020-07-09,Roanoke,10-19,59,0,0
2020-07-09,"Eastern Shore",Missing,6,0,0
2020-07-09,"Mount Rogers",Missing,1,0,0
2020-07-09,"Prince William",60-69,781,164,42
2020-07-09,Alleghany,70-79,56,7,7
2020-07-09,Crater,20-29,251,7,0
2020-07-09,Loudoun,60-69,257,50,6
2020-07-09,Fairfax,0-9,494,18,0
2020-07-09,Roanoke,Missing,3,0,0
2020-07-09,Alexandria,20-29,383,9,1
2020-07-09,Portsmouth,70-79,32,11,5
2020-07-09,Alleghany,30-39,75,2,0
2020-07-09,"Prince William",20-29,1702,54,0
2020-07-09,Southside,70-79,60,10,13
2020-07-09,Piedmont,Missing,1,0,0
2020-07-09,Rappahannock,0-9,114,1,0
2020-07-09,Henrico,30-39,465,18,0
2020-07-09,"Prince William",10-19,805,8,0
2020-07-09,Chickahominy,10-19,43,0,0
2020-07-09,"Lord Fairfax",0-9,64,2,0
2020-07-09,"Central Virginia",Missing,1,0,0
2020-07-09,Peninsula,Missing,9,0,0
2020-07-09,Henrico,70-79,212,47,41
2020-07-09,"Western Tidewater",20-29,114,3,0
2020-07-09,Peninsula,0-9,43,0,0
2020-07-09,Loudoun,40-49,838,48,1
2020-07-09,Pittsylvania-Danville,30-39,33,1,0
2020-07-09,Loudoun,20-29,695,6,0
2020-07-09,Crater,60-69,243,46,14
2020-07-09,Loudoun,80+,190,50,71
2020-07-09,Arlington,80+,203,84,69
2020-07-09,"Virginia Beach",10-19,83,0,0
2020-07-09,"Mount Rogers",80+,78,25,21
2020-07-09,"Eastern Shore",80+,50,22,18
2020-07-09,Crater,10-19,57,0,0
2020-07-09,Lenowisco,30-39,7,1,1
2020-07-09,Norfolk,Missing,13,1,0
2020-07-09,Henrico,Missing,29,1,1
2020-07-09,"New River",40-49,40,1,0
2020-07-09,"Central Virginia",0-9,7,0,0
2020-07-09,"New River",70-79,18,8,4
2020-07-09,Loudoun,0-9,157,3,0
2020-07-09,"Central Virginia",70-79,22,4,2
2020-07-09,Southside,0-9,6,0,0
2020-07-09,"Three Rivers",40-49,145,11,2
2020-07-09,Chickahominy,30-39,92,2,0
2020-07-09,"Central Shenandoah",60-69,273,47,11
2020-07-09,"Western Tidewater",60-69,144,17,6
2020-07-09,"Cumberland Plateau",30-39,14,0,0
2020-07-09,Portsmouth,10-19,27,0,0
2020-07-09,Chesterfield,Missing,75,0,0
2020-07-09,Alexandria,40-49,447,38,0
2020-07-09,"Thomas Jefferson",70-79,69,21,5
2020-07-09,"Three Rivers",30-39,145,3,0
2020-07-09,"Western Tidewater",70-79,93,22,19
2020-07-09,Arlington,60-69,286,80,19
2020-07-09,"Cumberland Plateau",10-19,23,0,0
2020-07-09,"West Piedmont",30-39,90,3,0
2020-07-09,Peninsula,10-19,72,1,0
2020-07-09,Lenowisco,10-19,7,0,0
2020-07-09,Chesapeake,0-9,35,1,0
2020-07-09,Peninsula,50-59,164,21,3
2020-07-09,"Cumberland Plateau",Missing,0,0,0
2020-07-09,Peninsula,60-69,139,29,3
2020-07-09,"Lord Fairfax",30-39,353,11,1
2020-07-09,"Virginia Beach",Missing,41,0,0
2020-07-09,Arlington,40-49,436,48,6
2020-07-09,"West Piedmont",10-19,75,0,0
2020-07-09,Chickahominy,70-79,59,22,7
2020-07-09,Pittsylvania-Danville,20-29,26,0,0
2020-07-09,Loudoun,50-59,660,56,2
2020-07-09,Richmond,30-39,505,25,1
2020-07-09,"Thomas Jefferson",Missing,1,0,0
2020-07-09,"Rappahannock Rapidan",80+,25,13,8
2020-07-09,"Lord Fairfax",Missing,2,0,0
2020-07-09,"Cumberland Plateau",50-59,7,1,0
2020-07-09,Loudoun,Missing,60,0,1
2020-07-09,Southside,50-59,64,9,0
2020-07-09,Chesterfield,20-29,559,7,0
2020-07-09,Norfolk,70-79,54,25,4
2020-07-09,Alleghany,10-19,82,0,0
2020-07-09,Crater,80+,113,20,12
2020-07-09,Portsmouth,Missing,11,0,0
2020-07-09,"Western Tidewater",10-19,23,0,0
2020-07-09,Chesterfield,10-19,315,0,0
2020-07-09,Southside,60-69,58,12,5
2020-07-09,Norfolk,0-9,46,1,0
2020-07-09,"Cumberland Plateau",40-49,18,0,0
2020-07-09,"Eastern Shore",10-19,59,1,0
2020-07-09,"Mount Rogers",10-19,59,0,0
2020-07-09,"Rappahannock Rapidan",0-9,73,1,0
2020-07-09,"Three Rivers",0-9,10,1,0
2020-07-09,Henrico,40-49,399,26,2
2020-07-09,Alexandria,50-59,311,50,10
2020-07-09,Arlington,0-9,49,2,0
2020-07-09,Chickahominy,Missing,15,0,0
2020-07-09,"New River",20-29,68,0,0
2020-07-09,"Virginia Beach",20-29,406,6,0
2020-07-09,Chesapeake,50-59,167,26,1
2020-07-09,Alleghany,80+,41,8,6
2020-07-09,Fairfax,10-19,886,25,0
2020-07-09,Chesapeake,60-69,126,32,5
2020-07-09,"West Piedmont",Missing,0,0,0
2020-07-09,Peninsula,80+,57,24,15
2020-07-09,Crater,40-49,235,14,1
2020-07-09,Chesapeake,40-49,169,27,1
2020-07-09,"Thomas Jefferson",20-29,192,2,0
2020-07-09,"Lord Fairfax",20-29,356,5,0
2020-07-09,Norfolk,20-29,386,5,0
2020-07-09,Arlington,30-39,465,43,0
2020-07-09,"West Piedmont",60-69,65,8,0
2020-07-09,Henrico,50-59,344,38,8
2020-07-09,"West Piedmont",50-59,107,13,1
2020-07-09,"Cumberland Plateau",20-29,5,0,0
2020-07-09,Alexandria,70-79,104,38,19
2020-07-09,Portsmouth,20-29,136,8,0
2020-07-09,"Western Tidewater",30-39,136,9,0
2020-07-09,"Central Shenandoah",0-9,56,0,0
2020-07-09,Henrico,80+,319,65,84
2020-07-09,Alexandria,0-9,134,2,0
2020-07-09,Pittsylvania-Danville,40-49,56,6,0
2020-07-09,Henrico,20-29,383,15,0
2020-07-09,Roanoke,60-69,38,3,0
2020-07-09,Peninsula,30-39,216,7,1
2020-07-09,Alleghany,60-69,62,7,1
2020-07-09,"Prince William",70-79,316,97,43
2020-07-09,Norfolk,60-69,116,30,2
2020-07-09,Southside,40-49,57,5,0
2020-07-09,Chesterfield,30-39,652,10,0
2020-07-09,Loudoun,70-79,142,46,18
2020-07-09,"Central Virginia",40-49,61,0,0
2020-07-09,"New River",Missing,0,0,0
2020-07-09,Chickahominy,20-29,96,0,0
2020-07-09,"New River",0-9,7,0,0
2020-07-09,"Cumberland Plateau",0-9,2,0,0
2020-07-09,"Three Rivers",70-79,37,8,4
2020-07-09,"Rappahannock Rapidan",40-49,303,19,2
2020-07-09,Hampton,0-9,14,0,0
2020-07-09,Piedmont,50-59,197,22,1
2020-07-09,Rappahannock,20-29,450,13,0
2020-07-09,"West Piedmont",20-29,85,1,0
2020-07-09,Arlington,70-79,175,72,32
2020-07-09,Chickahominy,50-59,119,22,1
2020-07-09,Alleghany,40-49,78,1,0
2020-07-09,"Prince William",50-59,1478,191,14
2020-07-09,"Mount Rogers",0-9,37,1,0
2020-07-09,"Eastern Shore",0-9,20,2,0
2020-07-09,"Thomas Jefferson",60-69,88,18,3
2020-07-09,Pittsylvania-Danville,70-79,23,11,0
2020-07-09,Chesterfield,80+,144,30,46
2020-07-09,Richmond,0-9,99,5,0
2020-07-09,Chesapeake,80+,68,24,12
2020-07-09,Peninsula,40-49,167,7,1
2020-07-09,Henrico,0-9,100,2,0
2020-07-09,Lenowisco,80+,1,0,0
2020-07-09,Piedmont,60-69,138,19,2
2020-07-09,Chesapeake,20-29,196,4,0
2020-07-09,"Three Rivers",Missing,4,0,0
2020-07-09,Henrico,10-19,180,3,0
2020-07-09,"Mount Rogers",30-39,115,4,0
2020-07-09,"Eastern Shore",30-39,234,8,0
2020-07-09,Chesterfield,0-9,121,0,0
2020-07-09,"Central Shenandoah",10-19,117,1,0
2020-07-09,Crater,0-9,26,1,0
2020-07-09,Fairfax,70-79,670,243,109
2020-07-09,Rappahannock,80+,93,33,19
2020-07-09,Alexandria,10-19,176,3,0
2020-07-09,Portsmouth,40-49,77,7,0
2020-07-09,"Three Rivers",50-59,104,9,0
2020-07-09,Alleghany,Missing,1,0,0
2020-07-09,Alexandria,30-39,554,30,0
2020-07-09,Southside,Missing,0,0,0
2020-07-09,Portsmouth,60-69,61,18,5
2020-07-09,Roanoke,30-39,116,0,0
2020-07-09,"Three Rivers",60-69,73,11,0
2020-07-09,Fairfax,50-59,2249,301,32
2020-07-09,Portsmouth,50-59,85,21,2
2020-07-09,Chickahominy,80+,82,34,26
2020-07-09,"Rappahannock Rapidan",50-59,220,26,2
2020-07-09,Fairfax,80+,784,298,291
2020-07-09,Hampton,Missing,7,0,0
2020-07-09,"Cumberland Plateau",80+,0,0,0
2020-07-09,Alleghany,50-59,77,5,1
2020-07-09,"Prince William",40-49,2007,149,7
2020-07-09,Fairfax,Missing,155,3,0
2020-07-09,"Virginia Beach",40-49,203,19,1
2020-07-09,Richmond,Missing,18,0,0
2020-07-09,Norfolk,40-49,167,14,1
2020-07-09,Piedmont,80+,48,20,10
2020-07-09,"Virginia Beach",60-69,157,18,1
2020-07-09,"West Piedmont",40-49,101,8,2
2020-07-09,Arlington,10-19,104,5,0
2020-07-09,Lenowisco,0-9,3,0,0
2020-07-09,Pittsylvania-Danville,50-59,48,11,0
2020-07-09,"Virginia Beach",50-59,182,17,0
2020-07-09,Chesapeake,Missing,17,1,0
2020-07-09,"Central Shenandoah",80+,117,27,16
2020-07-09,"Thomas Jefferson",40-49,181,13,0
2020-07-09,"Rappahannock Rapidan",60-69,125,17,4
2020-07-09,Norfolk,30-39,257,12,0
2020-07-09,"Rappahannock Rapidan",Missing,7,0,0
2020-07-09,"Lord Fairfax",80+,152,36,39
2020-07-09,"Three Rivers",10-19,35,0,0
2020-07-09,Piedmont,40-49,197,10,0
2020-07-09,Norfolk,80+,32,11,4
2020-07-09,Peninsula,20-29,257,1,0
2020-07-09,Norfolk,50-59,151,20,3
2020-07-09,"Thomas Jefferson",50-59,140,12,2
2020-07-09,Richmond,70-79,86,37,12
2020-07-09,Chesterfield,70-79,132,24,20
2020-07-09,Piedmont,30-39,216,4,0
2020-07-09,"Prince William",30-39,1788,91,2
2020-07-09,Alleghany,20-29,104,1,0
2020-07-09,Alleghany,0-9,12,0,0
2020-07-09,"Mount Rogers",40-49,116,3,1
2020-07-09,"Eastern Shore",40-49,247,10,2
2020-07-09,"Central Virginia",60-69,50,4,2
2020-07-09,Richmond,10-19,195,2,0
2020-07-09,Pittsylvania-Danville,60-69,32,9,1
2020-07-09,Pittsylvania-Danville,Missing,0,0,0
2020-07-09,Chesterfield,60-69,300,41,10
2020-07-09,Southside,10-19,9,0,0
2020-07-09,"New River",80+,13,4,2
2020-07-09,"Central Virginia",50-59,68,2,2
2020-07-09,Hampton,70-79,26,8,0
2020-07-09,Pittsylvania-Danville,10-19,15,0,0
2020-07-09,Richmond,60-69,210,48,6
2020-07-09,Chickahominy,40-49,94,12,1
2020-07-09,"Three Rivers",80+,36,8,4
2020-07-09,Rappahannock,30-39,492,23,0
2020-07-09,"Lord Fairfax",60-69,231,48,14
2020-07-09,"Western Tidewater",0-9,14,0,0
2020-07-09,Rappahannock,70-79,105,30,14
2020-07-09,"Prince William",80+,236,81,71
2020-07-09,Hampton,80+,9,2,1
2020-07-09,Alexandria,80+,93,28,25
2020-07-09,"Mount Rogers",60-69,96,10,0
2020-07-09,"Eastern Shore",60-69,179,29,8
2020-07-09,"Lord Fairfax",70-79,136,41,17
2020-07-09,"New River",30-39,34,1,0
2020-07-09,Chesapeake,10-19,63,1,0
2020-07-09,Hampton,40-49,64,5,0
